equipment_id,equipment_type,temperature,pressure,corrosion_index,usage_hours,last_maintenance_days,vibration_level,gas_leak_detected,critical_failure_risk
11791,Chemical Chamber,57.568412096138736,121,71,145,361,42,0,1
11792,Chemical Chamber,53.946387177822245,118,74,4526,186,55,0,1
11793,Chemical Chamber,66.44663751128071,161,6,6369,98,63,1,1
11794,Valve,21.317744718590404,166,84,1260,76,89,0,1
11795,Exhaust Fan,70.63298876691623,158,97,1771,132,94,1,1
11796,Valve,47.06826407363238,90,84,1994,194,16,0,1
11797,Exhaust Fan,85.13857715041765,192,68,1954,321,38,1,1
11798,Valve,71.84622304407708,107,49,7456,146,18,1,1
11799,Pressure Regulator,73.74132708226846,107,42,1266,315,58,1,1
11800,Exhaust Fan,74.09529607364627,97,16,4780,279,80,1,1
11801,Gas Sensor,53.1119844929212,171,20,1549,354,87,0,1
11802,Exhaust Fan,56.098630636124916,30,5,3349,260,97,0,0
11803,Exhaust Fan,34.62145093301575,146,70,2497,244,60,0,0
11804,Exhaust Fan,82.41777221875331,191,74,3648,234,17,0,1
11805,Pressure Regulator,40.677267844952496,98,81,3606,211,64,0,1
11806,Valve,59.77755062386034,192,37,4092,296,74,1,1
11807,Gas Sensor,78.37560965077031,93,62,4089,362,93,0,0
11808,Valve,83.0136757938341,179,11,7493,168,88,1,1
11809,Valve,56.23736176641023,36,21,377,179,24,1,1
11810,Chemical Chamber,34.408721453640766,157,2,7361,233,60,0,0
11811,Pressure Regulator,63.46609095293306,25,18,4056,151,43,0,0
11812,Chemical Chamber,64.9970301272751,167,42,6573,141,78,0,1
11813,Pressure Regulator,66.35926114398778,20,86,5928,257,95,0,1
11814,Valve,55.41662147608707,83,97,4136,332,21,0,1
11815,Valve,57.92907817560589,20,66,1573,138,54,0,0
11816,Pressure Regulator,49.58933335477597,120,86,577,360,40,0,1
11817,Valve,62.38073395125403,20,4,5795,224,63,1,1
11818,Valve,72.02687451196249,193,28,7417,22,31,0,1
11819,Gas Sensor,63.94874810944579,128,97,7920,89,81,1,1
11820,Chemical Chamber,59.34056583743894,79,4,609,267,73,0,0
11821,Chemical Chamber,76.85709632612718,62,92,856,75,69,1,1
11822,Chemical Chamber,63.847823594976205,191,44,3070,90,37,1,1
11823,Exhaust Fan,60.46503409411165,57,53,6034,272,30,1,1
11824,Gas Sensor,61.16499334413044,126,23,5566,157,84,0,0
11825,Chemical Chamber,41.844378693978854,21,20,3448,158,84,1,1
11826,Chemical Chamber,43.64895796890763,101,31,4226,313,96,1,1
11827,Gas Sensor,58.13648631963467,159,4,2098,65,86,0,0
11828,Valve,48.93875583128068,170,61,1500,6,52,1,1
11829,Chemical Chamber,59.3213319535342,130,17,1161,77,36,1,1
11830,Valve,72.85062472521794,28,34,4746,91,32,0,0
11831,Chemical Chamber,70.58595911525875,155,79,4871,291,99,0,1
11832,Pressure Regulator,65.8882587677287,197,98,455,128,45,0,1
11833,Exhaust Fan,72.67121997954797,99,87,3108,117,47,0,1
11834,Chemical Chamber,75.45492578762017,81,99,4462,225,25,0,1
11835,Pressure Regulator,74.91254397845897,42,4,7848,315,83,0,0
11836,Gas Sensor,74.54256350096125,112,8,389,14,52,1,1
11837,Pressure Regulator,42.01778137635239,78,3,7496,174,50,1,1
11838,Gas Sensor,31.632885570366067,29,32,1143,150,53,0,0
11839,Chemical Chamber,48.29658626002478,159,90,6306,188,61,0,1
11840,Gas Sensor,53.148136778266405,144,21,6032,85,26,1,1
11841,Pressure Regulator,73.92897781570367,135,58,1615,120,61,1,1
11842,Exhaust Fan,58.55271413059808,177,10,2317,325,52,1,1
11843,Valve,52.80273578952979,93,68,112,143,32,1,1
11844,Valve,62.45300559154232,194,9,6892,306,10,0,1
11845,Exhaust Fan,68.03746525742464,60,2,488,240,34,1,1
11846,Valve,71.63621763639658,122,14,2057,212,15,0,0
11847,Chemical Chamber,53.80461456426833,26,36,2883,184,83,0,0
11848,Chemical Chamber,45.64478505099038,113,39,3777,191,63,0,0
11849,Pressure Regulator,48.32171659824916,135,16,5908,344,87,1,1
11850,Pressure Regulator,61.80186271418354,124,19,3519,26,32,1,1
11851,Gas Sensor,44.21599536309003,71,3,2504,361,28,0,0
11852,Pressure Regulator,74.22451965687273,64,97,5887,125,65,1,1
11853,Chemical Chamber,44.36006840538564,57,33,4828,242,62,0,0
11854,Pressure Regulator,36.63704515205551,183,94,2015,342,40,0,1
11855,Valve,62.33030365408444,100,33,3342,283,47,1,1
11856,Gas Sensor,55.859915773876374,104,66,6441,275,28,0,0
11857,Gas Sensor,67.06797453208213,77,27,3340,37,10,1,1
11858,Chemical Chamber,52.51399847153039,65,92,3855,292,86,1,1
11859,Pressure Regulator,66.04694333345198,142,78,2304,221,59,1,1
11860,Valve,75.10805367814855,165,35,1447,319,67,1,1
11861,Pressure Regulator,50.64980094810266,149,34,5429,295,90,1,1
11862,Exhaust Fan,67.6888111697952,123,40,1319,247,41,0,0
11863,Pressure Regulator,86.9366366491486,131,58,6513,128,58,0,0
11864,Chemical Chamber,71.56984567566401,151,73,3870,107,53,1,1
11865,Pressure Regulator,48.101683013770206,115,16,161,336,38,1,1
11866,Gas Sensor,65.02285905490463,102,29,597,223,97,1,1
11867,Valve,40.47570079174566,189,53,7924,335,57,1,1
11868,Chemical Chamber,42.6344288767906,68,51,837,161,89,1,1
11869,Exhaust Fan,82.3763229571469,196,71,6360,288,86,1,1
11870,Valve,66.11861820110953,136,22,1014,256,35,0,0
11871,Valve,83.07570246268433,154,18,5632,242,16,1,1
11872,Gas Sensor,66.39225624640251,28,36,7225,120,53,1,1
11873,Gas Sensor,51.818840704749725,46,58,2865,6,23,0,0
11874,Gas Sensor,60.64771721028275,168,35,5063,361,61,1,1
11875,Chemical Chamber,64.02197364985778,54,67,3749,122,41,1,1
11876,Pressure Regulator,93.20416805431233,107,25,6544,145,84,1,1
11877,Valve,70.5453490156107,183,26,2474,258,41,0,1
11878,Pressure Regulator,48.84827313011624,112,76,5759,80,84,1,1
11879,Pressure Regulator,57.099613169358946,86,61,5534,311,93,1,1
11880,Gas Sensor,67.0919249965418,62,61,5145,111,66,0,0
11881,Pressure Regulator,43.679016493186,27,51,3947,251,61,1,1
11882,Valve,59.73293339593448,140,43,6976,268,43,0,0
11883,Valve,56.927807436493715,97,97,4717,51,70,0,1
11884,Exhaust Fan,67.28696910336693,55,32,7544,48,71,1,1
11885,Chemical Chamber,58.51784230950642,146,89,6022,167,95,1,1
11886,Pressure Regulator,39.0287678008264,67,83,5223,209,96,1,1
11887,Chemical Chamber,59.317911473043225,193,62,2328,105,85,0,1
11888,Chemical Chamber,71.52353331579549,179,71,5304,70,40,0,1
11889,Chemical Chamber,81.67802592664279,154,79,2633,119,38,0,1
11890,Chemical Chamber,74.43163670827839,93,68,3708,361,40,1,1
11891,Valve,36.06387954806937,159,33,6775,346,21,0,0
11892,Pressure Regulator,39.9557230224268,74,26,1322,1,44,0,0
11893,Exhaust Fan,44.14135781099622,42,35,6954,302,66,1,1
11894,Chemical Chamber,82.58405570518688,199,3,4291,63,50,0,1
11895,Exhaust Fan,67.42481414433512,32,52,7363,59,36,1,1
11896,Valve,99.58981876667205,72,70,4985,303,24,1,1
11897,Valve,79.26633288614785,82,36,3732,272,80,1,1
11898,Gas Sensor,61.430858958637764,93,99,188,46,45,0,1
11899,Chemical Chamber,53.16779862149904,70,87,7785,80,33,0,1
11900,Gas Sensor,65.61256042224572,174,78,3094,50,91,1,1
11901,Exhaust Fan,72.61658461696659,26,49,7166,305,33,1,1
11902,Pressure Regulator,78.16413644494959,138,69,1781,363,85,0,0
11903,Gas Sensor,55.66491512917647,69,25,3681,276,37,0,0
11904,Valve,92.87981071505293,171,89,623,229,84,0,1
11905,Chemical Chamber,59.33470679099018,106,24,6271,333,12,1,1
11906,Exhaust Fan,77.7481635441766,172,32,6518,72,12,1,1
11907,Valve,65.0509122614683,63,66,6798,169,38,0,0
11908,Pressure Regulator,54.68529154879118,55,72,564,267,41,1,1
11909,Chemical Chamber,30.545983813054438,116,36,4294,55,63,1,1
11910,Pressure Regulator,41.41712106163908,184,37,754,230,47,1,1
11911,Pressure Regulator,77.65103308973876,122,93,552,47,65,1,1
11912,Chemical Chamber,71.28505944074341,199,26,391,78,74,1,1
11913,Chemical Chamber,68.88978638108601,144,12,7261,360,30,1,1
11914,Pressure Regulator,83.31229864955247,26,22,5828,306,50,0,0
11915,Exhaust Fan,45.311778097884584,113,66,3768,353,29,0,0
11916,Chemical Chamber,52.9195881725895,140,86,6214,361,69,0,1
11917,Valve,53.93450571804887,128,98,1933,279,84,1,1
11918,Gas Sensor,39.918753883461136,56,87,3774,61,68,0,1
11919,Exhaust Fan,48.012557579875676,40,54,2017,7,83,0,0
11920,Chemical Chamber,43.91250344839377,117,36,4496,271,64,0,0
11921,Chemical Chamber,36.45209549127593,65,11,3713,335,12,1,1
11922,Exhaust Fan,46.54611911932983,40,53,3978,9,23,0,0
11923,Gas Sensor,59.0126662213899,117,19,6417,213,54,1,1
11924,Pressure Regulator,86.80651361079975,91,17,1309,165,69,1,1
11925,Valve,44.71128550841949,115,6,4225,231,58,0,0
11926,Chemical Chamber,76.1019413721627,71,89,350,315,18,0,1
11927,Gas Sensor,63.31773365228996,48,75,2768,156,63,1,1
11928,Valve,66.55455640682892,88,97,1563,364,79,0,1
11929,Exhaust Fan,62.17179734297168,186,95,3384,15,61,1,1
11930,Chemical Chamber,32.19742154847601,46,93,7997,118,72,0,1
11931,Pressure Regulator,44.2250577654543,130,1,443,88,61,1,1
11932,Exhaust Fan,68.60369326902853,157,53,7961,4,31,0,0
11933,Chemical Chamber,60.692848416517975,55,7,4025,239,64,0,0
11934,Gas Sensor,35.31444630854619,114,32,7304,114,12,0,0
11935,Valve,56.73792980101924,35,45,7246,227,11,1,1
11936,Valve,68.88543926938164,183,41,2493,314,68,1,1
11937,Chemical Chamber,41.19259894396091,109,93,5881,143,37,1,1
11938,Exhaust Fan,54.05043821806305,127,62,5713,244,46,0,0
11939,Pressure Regulator,82.77547191357945,103,91,5316,2,78,0,1
11940,Gas Sensor,68.83974772343859,181,76,6779,360,18,1,1
11941,Chemical Chamber,83.799912935035,184,87,1448,124,71,1,1
11942,Gas Sensor,54.35479562118228,87,32,6587,325,41,1,1
11943,Valve,76.22527615010162,78,68,5062,201,90,1,1
11944,Pressure Regulator,44.52640587834214,176,69,7901,71,84,0,1
11945,Gas Sensor,72.45486995817909,50,3,185,68,44,1,1
11946,Chemical Chamber,49.2756375262682,85,57,5380,147,56,0,0
11947,Pressure Regulator,66.85738880663965,108,97,1140,264,27,1,1
11948,Exhaust Fan,67.61557813166088,22,28,2391,287,45,1,1
11949,Chemical Chamber,70.32350012774131,126,20,2081,270,28,0,0
11950,Gas Sensor,44.878625021037344,88,25,4975,29,34,1,1
11951,Pressure Regulator,64.7464468198048,41,95,6017,137,55,1,1
11952,Chemical Chamber,60.376370323379376,99,85,7485,101,69,0,1
11953,Pressure Regulator,78.81630617508698,72,40,2032,326,32,0,0
11954,Pressure Regulator,50.39778828409245,195,77,6249,234,87,1,1
11955,Pressure Regulator,40.40710804159609,95,33,3110,348,36,1,1
11956,Gas Sensor,35.320117530085255,194,43,480,301,44,1,1
11957,Chemical Chamber,55.714796638334775,61,0,878,330,86,1,1
11958,Valve,53.59689178737517,23,31,3406,54,64,0,0
11959,Valve,55.490652227875266,132,31,3555,301,45,0,0
11960,Gas Sensor,55.56056477237075,61,50,223,259,97,1,1
11961,Gas Sensor,80.91623505188235,190,23,1183,76,80,0,1
11962,Pressure Regulator,57.79477415064922,116,43,4696,292,18,0,0
11963,Chemical Chamber,76.96928950039594,189,84,2157,139,30,1,1
11964,Chemical Chamber,65.76421183992295,145,75,1070,238,41,1,1
11965,Exhaust Fan,46.308193905120696,22,83,7795,117,75,0,1
11966,Exhaust Fan,60.1269825202986,100,36,6839,41,53,1,1
11967,Valve,83.18289813388685,158,83,1549,328,98,1,1
11968,Exhaust Fan,75.22752928997336,100,65,5903,205,74,0,0
11969,Exhaust Fan,78.03763495584315,182,13,3318,107,84,1,1
11970,Valve,67.57238969518568,124,16,4652,340,89,0,0
11971,Valve,52.84104216595281,197,87,4807,104,96,0,1
11972,Exhaust Fan,84.60076560222022,143,93,1906,138,24,0,1
11973,Chemical Chamber,68.39231078244217,118,14,4922,41,36,1,1
11974,Exhaust Fan,73.96352954943691,25,60,2744,181,25,0,0
11975,Pressure Regulator,61.62805010933848,51,48,5770,4,55,0,0
11976,Pressure Regulator,44.49920288254331,30,97,7272,10,81,0,1
11977,Pressure Regulator,65.92420612291384,62,7,7766,49,57,1,1
11978,Gas Sensor,85.40922123537189,58,2,3769,74,74,1,1
11979,Pressure Regulator,72.12380487973138,160,74,1628,48,28,1,1
11980,Chemical Chamber,68.30752992454805,32,26,4482,124,99,0,0
11981,Gas Sensor,47.10168070895595,58,8,4402,151,46,0,0
11982,Gas Sensor,82.84565597986955,193,14,6143,100,67,0,1
11983,Pressure Regulator,80.20860403631683,181,31,4745,275,64,1,1
11984,Exhaust Fan,33.26614642721159,179,10,3427,200,62,0,1
11985,Valve,73.93373210782885,87,2,2839,218,56,0,0
11986,Exhaust Fan,56.25816279776973,123,25,3058,126,12,1,1
11987,Exhaust Fan,64.37515199108459,84,6,7286,179,97,0,0
11988,Gas Sensor,47.73609258230235,132,91,7430,228,95,0,1
11989,Gas Sensor,61.81151566311777,26,54,2101,267,71,0,0
11990,Gas Sensor,43.49577342979142,22,38,813,259,10,0,0
11991,Chemical Chamber,47.95140182669443,105,3,981,252,48,1,1
11992,Chemical Chamber,67.76542915796647,68,29,2747,210,82,0,0
11993,Valve,48.647678858459706,77,37,3346,145,42,1,1
11994,Gas Sensor,66.43367272566944,47,50,3099,73,32,1,1
11995,Pressure Regulator,61.645797752168605,134,77,342,30,43,0,1
11996,Gas Sensor,95.72952203840369,174,35,759,80,58,0,1
11997,Chemical Chamber,50.29802689251517,41,94,1096,8,58,0,1
11998,Gas Sensor,54.95671266003658,113,82,1070,169,58,0,1
11999,Chemical Chamber,49.252696251729276,120,59,1640,5,19,1,1
12000,Gas Sensor,81.445906670916,90,50,750,325,75,1,1
12001,Pressure Regulator,61.59709325677835,133,75,7129,238,80,0,1
12002,Valve,57.57927156653687,32,48,6346,152,97,1,1
12003,Pressure Regulator,71.55448893051833,169,14,6078,334,76,1,1
12004,Chemical Chamber,46.94760576360884,24,72,2917,69,85,1,1
12005,Exhaust Fan,39.86752217677133,41,90,3863,256,48,0,1
12006,Pressure Regulator,64.27723549857399,146,83,1369,327,51,1,1
12007,Gas Sensor,62.431891397242445,72,27,2295,79,10,0,0
12008,Valve,48.952856353957976,58,24,7800,70,55,0,0
12009,Gas Sensor,65.33415904494018,56,79,918,288,45,1,1
12010,Gas Sensor,87.74793296080114,50,81,3157,60,53,0,1
12011,Pressure Regulator,66.71465460295686,81,35,4865,128,40,1,1
12012,Valve,30.266926718843784,122,3,1299,170,67,1,1
12013,Exhaust Fan,81.25660809228044,100,20,868,40,13,0,0
12014,Gas Sensor,89.84036130918902,146,90,4614,27,62,1,1
12015,Valve,67.93699987888999,25,64,2045,104,98,0,0
12016,Exhaust Fan,62.56979730236753,124,68,2924,5,66,1,1
12017,Gas Sensor,36.78790574391172,100,9,3284,127,82,0,0
12018,Valve,47.01672095288097,181,49,7435,308,87,1,1
12019,Pressure Regulator,55.39594305645655,106,84,4728,75,59,0,1
12020,Gas Sensor,48.98338360244435,71,9,3251,231,14,0,0
12021,Gas Sensor,52.35889033738668,177,89,1007,345,61,0,1
12022,Valve,61.85257660716271,32,15,327,253,26,0,0
12023,Gas Sensor,49.73186503203122,72,37,5256,322,41,1,1
12024,Exhaust Fan,82.79187119758785,167,66,1726,135,15,0,1
12025,Gas Sensor,61.11658455065018,153,19,1450,179,78,1,1
12026,Chemical Chamber,67.56806564648707,74,68,3137,114,70,0,0
12027,Exhaust Fan,67.63950628752228,178,69,7419,257,19,1,1
12028,Valve,65.73970601546529,78,24,4373,332,32,0,0
12029,Exhaust Fan,60.71179674120972,166,88,7449,245,62,0,1
12030,Chemical Chamber,74.9920530239717,117,53,2113,177,70,1,1
12031,Chemical Chamber,78.1376339620465,175,11,4663,20,28,0,1
12032,Gas Sensor,29.05154097064591,160,64,4817,355,13,0,0
12033,Gas Sensor,38.44279914571287,199,53,1995,42,55,0,1
12034,Pressure Regulator,51.858041260318956,93,66,7376,144,41,0,0
12035,Exhaust Fan,43.26633176830196,80,20,6399,242,93,1,1
12036,Pressure Regulator,48.97404629245787,188,4,6503,33,55,1,1
12037,Chemical Chamber,53.20756121520521,64,57,6639,89,71,1,1
12038,Gas Sensor,56.146381405961904,154,78,5798,83,63,1,1
12039,Gas Sensor,37.63273128893182,105,3,7176,272,96,0,0
12040,Gas Sensor,53.786444697248164,33,18,2407,176,76,1,1
12041,Valve,81.34013897359965,55,80,370,89,33,0,1
12042,Chemical Chamber,56.229049943802316,27,54,4607,311,75,0,0
12043,Gas Sensor,68.87967395544567,31,60,7304,236,27,0,0
12044,Chemical Chamber,58.99041472452465,187,71,492,156,57,0,1
12045,Gas Sensor,61.723256196378884,125,23,7902,201,55,0,0
12046,Exhaust Fan,58.26740533734496,161,67,7491,210,57,0,1
12047,Chemical Chamber,71.14488514962868,196,87,6438,151,71,1,1
12048,Pressure Regulator,47.68673861549924,70,18,6610,286,36,1,1
12049,Valve,62.56573278113914,24,23,5089,96,71,0,0
12050,Pressure Regulator,51.345360845416074,20,53,693,344,87,1,1
12051,Chemical Chamber,70.05302791380102,123,20,2709,203,74,1,1
12052,Gas Sensor,43.38053887677674,124,80,5297,244,61,1,1
12053,Chemical Chamber,69.75827723095206,120,71,2684,125,10,1,1
12054,Valve,63.12832953132084,147,94,6026,26,59,0,1
12055,Chemical Chamber,41.02939433880565,116,18,7805,276,49,1,1
12056,Gas Sensor,86.19179822171483,68,74,6815,300,81,0,1
12057,Pressure Regulator,68.36759253028085,164,52,407,274,26,0,1
12058,Exhaust Fan,43.71493602429004,114,49,4777,162,10,0,0
12059,Pressure Regulator,62.35119339851086,54,22,6909,100,87,1,1
12060,Gas Sensor,35.41008123992845,32,36,659,4,86,1,1
12061,Gas Sensor,34.28336286692606,135,27,6809,213,39,1,1
12062,Valve,77.94372654374814,184,86,6102,90,86,1,1
12063,Chemical Chamber,41.99860667358498,57,75,4108,142,76,0,1
12064,Chemical Chamber,71.81007450657751,97,79,1495,346,31,0,1
12065,Pressure Regulator,77.5088424398479,153,79,3556,90,44,0,1
12066,Exhaust Fan,45.2395942991122,82,77,1237,41,65,0,1
12067,Exhaust Fan,91.1996438519273,196,70,4472,91,23,1,1
12068,Valve,61.39081474986414,28,20,4657,22,54,0,0
12069,Gas Sensor,60.725367054836546,183,20,6865,138,95,0,1
12070,Valve,45.0267562221796,42,40,7339,50,42,1,1
12071,Chemical Chamber,45.297919274811804,98,34,6234,100,21,0,0
12072,Gas Sensor,27.09070467990191,137,87,3580,272,33,1,1
12073,Valve,48.34719090747854,197,0,6228,359,78,0,1
12074,Pressure Regulator,77.49393736087423,78,77,3701,323,66,0,1
12075,Chemical Chamber,44.726691427192165,133,83,6258,276,18,0,1
12076,Exhaust Fan,46.031363890100685,154,91,141,193,11,0,1
12077,Valve,40.7065786675351,66,81,4215,289,68,0,1
12078,Chemical Chamber,39.58103886570684,108,66,1139,138,38,1,1
12079,Chemical Chamber,73.31363048870081,106,90,746,311,64,0,1
12080,Exhaust Fan,41.77722669847263,94,69,706,45,31,1,1
12081,Exhaust Fan,58.02386038954024,155,3,2240,187,94,0,0
12082,Exhaust Fan,54.67065299975986,55,0,2228,358,58,0,0
12083,Valve,74.3492625426926,189,20,4072,287,21,0,1
12084,Exhaust Fan,47.45560303902141,58,98,2037,123,80,1,1
12085,Pressure Regulator,53.53597264499955,84,91,7345,88,98,0,1
12086,Chemical Chamber,43.61365306351865,63,81,6082,138,17,0,1
12087,Exhaust Fan,50.39646786575994,96,51,5717,262,25,0,0
12088,Chemical Chamber,46.47955444425773,99,98,757,220,49,0,1
12089,Gas Sensor,57.82935708588033,193,52,6738,129,54,1,1
12090,Gas Sensor,84.01291218497185,160,84,4092,250,73,1,1
12091,Exhaust Fan,56.94713676192704,56,79,6269,364,72,0,1
12092,Chemical Chamber,77.62109785550265,33,55,5928,330,60,1,1
12093,Gas Sensor,74.17513351560633,141,89,6899,361,19,0,1
12094,Exhaust Fan,59.360936975700014,160,72,6178,117,85,1,1
12095,Chemical Chamber,74.42310275848864,159,86,555,335,95,0,1
12096,Exhaust Fan,63.460078239707876,74,65,5296,344,80,1,1
12097,Chemical Chamber,38.56725120412475,175,66,4509,63,54,1,1
12098,Gas Sensor,59.41677546589756,41,32,4547,74,94,1,1
12099,Exhaust Fan,63.08931152763152,103,87,2137,20,65,1,1
12100,Gas Sensor,86.44452591304673,166,22,1022,29,95,1,1
12101,Exhaust Fan,46.02511285801095,177,5,4157,162,82,0,1
12102,Valve,66.86737583692666,109,84,5420,194,93,1,1
12103,Gas Sensor,41.538098988154985,34,46,6546,194,22,1,1
12104,Gas Sensor,83.1437390562766,49,57,426,130,73,1,1
12105,Pressure Regulator,78.35564989818977,48,4,222,310,97,1,1
12106,Gas Sensor,42.016149870603655,179,76,2325,345,39,0,1
12107,Chemical Chamber,86.11723684945413,136,76,5521,274,61,1,1
12108,Exhaust Fan,76.156343013886,177,82,5227,237,63,1,1
12109,Valve,78.97808537471786,127,8,101,209,66,0,0
12110,Chemical Chamber,83.54840074613537,134,2,1269,286,27,1,1
12111,Chemical Chamber,76.89253363709076,35,60,2695,264,34,0,0
12112,Chemical Chamber,54.955734487515066,183,94,5819,170,62,1,1
12113,Chemical Chamber,82.53478602861715,101,63,2778,238,29,0,0
12114,Valve,46.60120644614446,195,45,6725,157,20,0,1
12115,Pressure Regulator,48.3693167770498,47,55,1165,51,49,0,0
12116,Gas Sensor,53.16983750379489,81,38,1481,339,32,0,0
12117,Chemical Chamber,65.00377096795994,75,12,1774,120,99,1,1
12118,Gas Sensor,46.23219860976659,94,40,2718,357,96,1,1
12119,Gas Sensor,42.0335252650051,36,10,6935,138,51,0,0
12120,Chemical Chamber,46.25901925147518,40,40,1837,144,56,1,1
12121,Pressure Regulator,54.55235858714379,184,74,6464,121,65,1,1
12122,Gas Sensor,61.057293351548644,134,46,2196,50,42,0,0
12123,Exhaust Fan,48.581827527721615,181,48,1051,41,98,1,1
12124,Gas Sensor,41.82759521880058,48,64,459,234,35,0,0
12125,Chemical Chamber,65.84718918726415,87,34,7721,54,78,0,0
12126,Valve,87.07480087110257,30,34,851,300,38,1,1
12127,Gas Sensor,53.78020008301734,101,66,739,316,69,0,0
12128,Pressure Regulator,73.37923325251403,147,3,1965,325,46,0,0
12129,Exhaust Fan,60.03157877059759,136,23,7295,335,34,1,1
12130,Exhaust Fan,69.55983746565774,115,93,2240,23,83,0,1
12131,Valve,72.22961714648403,93,95,2838,223,53,1,1
12132,Valve,60.07289531315412,127,83,3388,94,43,0,1
12133,Gas Sensor,45.25070842735439,181,35,5703,327,21,1,1
12134,Chemical Chamber,41.54454839101998,180,76,6782,276,48,0,1
12135,Pressure Regulator,77.25188032209381,157,55,6882,39,28,0,0
12136,Exhaust Fan,69.4583420025432,79,3,4293,259,28,0,0
12137,Valve,74.69544155911471,45,91,5527,259,38,0,1
12138,Pressure Regulator,70.14469569474502,125,39,517,263,75,1,1
12139,Chemical Chamber,76.08279016429346,44,42,2051,184,99,0,0
12140,Exhaust Fan,63.329296181532825,21,57,4495,193,85,0,0
12141,Exhaust Fan,37.2095044212626,109,61,6119,70,29,1,1
12142,Chemical Chamber,64.21916742992737,103,6,659,167,66,0,0
12143,Exhaust Fan,86.89862570988284,22,8,7621,108,18,1,1
12144,Chemical Chamber,65.26757666934736,51,21,883,259,11,0,0
12145,Exhaust Fan,41.55707625406636,20,3,3871,187,37,0,0
12146,Gas Sensor,71.02164602963013,43,35,7058,258,43,1,1
12147,Chemical Chamber,92.51683629488473,69,96,2257,252,30,0,1
12148,Pressure Regulator,51.62592791392242,190,69,1966,352,92,1,1
12149,Gas Sensor,64.89031739373904,63,66,4722,276,87,0,0
12150,Pressure Regulator,67.13038512349063,52,34,6747,283,90,0,0
12151,Exhaust Fan,63.054183065883365,57,32,1225,84,65,1,1
12152,Pressure Regulator,71.9656395259139,131,6,2753,275,14,1,1
12153,Gas Sensor,53.92237857714838,71,98,5403,183,94,1,1
12154,Chemical Chamber,69.40166663512832,54,54,318,319,31,0,0
12155,Valve,77.511743709255,36,46,2276,213,68,0,0
12156,Pressure Regulator,56.462978338697326,77,61,5884,43,49,0,0
12157,Valve,72.08339091612945,67,66,7587,133,93,1,1
12158,Pressure Regulator,54.32204564051434,62,63,4799,204,72,1,1
12159,Pressure Regulator,39.34599944565917,67,42,4750,112,41,1,1
12160,Chemical Chamber,39.30371998176859,63,17,7025,189,54,1,1
12161,Exhaust Fan,66.91790881622263,52,2,4677,190,92,0,0
12162,Gas Sensor,31.857560688292587,106,58,6491,74,96,1,1
12163,Gas Sensor,61.390737235915765,102,61,1043,191,42,0,0
12164,Gas Sensor,48.1395524862914,149,38,1191,150,91,0,0
12165,Exhaust Fan,27.091043316638203,157,90,3441,294,44,0,1
12166,Valve,70.23677543127576,102,63,1843,92,55,0,0
12167,Gas Sensor,38.95204704883947,175,72,4082,140,45,0,1
12168,Valve,94.62948335697487,194,80,3909,103,71,0,1
12169,Exhaust Fan,84.5578379298174,155,59,5936,202,92,1,1
12170,Exhaust Fan,59.00311424638331,126,41,1780,240,99,0,0
12171,Chemical Chamber,29.856600920218096,170,4,191,61,35,1,1
12172,Gas Sensor,64.43757647242772,195,45,4119,99,16,0,1
12173,Chemical Chamber,87.5180061398208,128,3,5869,304,96,0,0
12174,Gas Sensor,75.92501697395858,111,13,1618,236,14,1,1
12175,Exhaust Fan,76.87570379508149,82,92,2676,232,96,1,1
12176,Exhaust Fan,83.15269802073941,96,10,1515,229,41,0,0
12177,Pressure Regulator,41.19775551832638,56,59,4709,244,88,0,0
12178,Pressure Regulator,76.296913223302,31,21,539,219,90,1,1
12179,Exhaust Fan,89.11529378449971,93,4,1885,308,93,1,1
12180,Exhaust Fan,50.703796116944666,134,52,5028,46,66,1,1
12181,Valve,53.96901881162861,100,11,538,56,89,1,1
12182,Valve,83.29539415183939,34,20,6874,285,71,1,1
12183,Chemical Chamber,80.92064982320387,99,78,5416,218,37,0,1
12184,Pressure Regulator,46.949741649171656,103,23,5574,329,89,0,0
12185,Pressure Regulator,40.5891468077194,138,12,7481,179,87,1,1
12186,Exhaust Fan,58.286446746030755,29,95,1230,127,83,1,1
12187,Exhaust Fan,37.900928405605626,61,25,7475,235,75,1,1
12188,Chemical Chamber,47.11552667392336,173,39,728,225,50,1,1
12189,Pressure Regulator,49.75151837088128,68,25,3116,224,95,1,1
12190,Valve,76.85442837139611,170,99,7175,331,75,0,1
12191,Gas Sensor,80.91901005743051,36,44,3180,29,73,0,0
12192,Chemical Chamber,76.92113367549896,181,29,4337,187,16,1,1
12193,Gas Sensor,47.6410229483872,124,63,6061,264,50,0,0
12194,Valve,58.71532074531809,76,72,5753,281,54,0,1
12195,Valve,53.21711603096816,105,87,3955,212,53,1,1
12196,Gas Sensor,63.199035989139205,151,37,3852,149,39,0,0
12197,Chemical Chamber,71.2736025832339,88,17,7974,4,47,0,0
12198,Gas Sensor,52.853387727346416,114,8,3583,292,48,1,1
12199,Chemical Chamber,44.780338663407555,102,85,3265,171,28,1,1
12200,Chemical Chamber,83.60418500071304,69,55,7168,221,56,1,1
12201,Exhaust Fan,76.10452224372746,145,37,804,83,47,0,0
12202,Pressure Regulator,65.09342275762762,86,20,1023,154,26,1,1
